genome_id	covered	length	percent_covered
G016056305	115	8258732	0.0013924655746184766
G016093275	967	4976096	0.019432904831418043
G016093295	422	3523558	0.011976530541004293
G016093545	1185	7002450	0.01692264850159587
G016103025	453	4688995	0.009660918810960558
G016103195	7089	6639791	0.10676540873048564
G016103465	477	10187255	0.0046823211944728976
G016103505	487	10684426	0.004558036154679718
G016106035	2336	2207794	0.10580697293316316
G016107525	886	3428132	0.025844979131492016
G016107535	1385	3244461	0.04268813833792424
G016107545	402	2901253	0.013856082182422558
G016107555	1293	3020528	0.04280708538374747
G016107575	13907	3083291	0.45104403055047354
G016107625	231	4096268	0.0056392794612071286
G016107685	151	3708850	0.004071342869083409
G016110345	16317	2305359	0.7077856420626896
G016117655	151	2738066	0.005514841497611818
G016117815	12919	4728573	0.2732113895672119
G016126015	118	3237547	0.003644734732808512
G016126715	200	2629636	0.007605615377945845
G016127055	151	2479522	0.006089883453343024
G016127115	281	2062506	0.013624202790197944
G016127195	1087	4551079	0.02388444586437634
G016127215	882	2141704	0.04118216149383855
G016127255	407	2114657	0.019246620137450186
G016127275	1082	1958742	0.055239536396319684
G016127355	302	2220058	0.013603248203425317
G016127395	7976	2914813	0.2736367650343264
G016127415	6008	6796677	0.08839613828934345
G016127475	200	1893964	0.010559862806262421
G016127555	1206	1931547	0.06243699997980893
G016127715	151	2346516	0.006435072251797984
G016127855	1886	3152123	0.059832690539043054
G016127935	120	2493648	0.004812226906123077
G016127955	3635	3190416	0.11393498528091633
G016127975	1152	2384218	0.048317729335153076
G016134045	100	4091974	0.002443808293992093
G016135805	1056	5566758	0.018969748640052252
G016238445	100	2231989	0.0044803088187262575
G016238465	499	2504107	0.019927263491536104
G016307665	5564	5989954	0.09288886024834248
G016313185	302	6181092	0.0048858680634425115
G016342785	302	3163776	0.009545555690415503
G016403165	569	1971124	0.028866778548685926
G016403285	2815	2952500	0.09534292972057579
G016404565	151	4901655	0.0030805921673393985
G016405625	1732	6042215	0.028664984612431037
G016405925	103	5069608	0.002031715272660135
G016406325	300	4386330	0.006839430685789715
G016411765	302	9716482	0.0031081208198605217
G016411825	241	4087420	0.005896139863287844
G016415705	2485	5391163	0.046093950414780635
G016446475	735	4839828	0.015186490098408455
G016461705	521	1907313	0.027315915111992627
G016464365	453	3530608	0.012830651264598054
G016466415	151	4831460	0.00312534927330455
G016502565	2400	4482189	0.053545265494159215
G016505055	151	4966093	0.003040619658149777
G016522065	1287	3715949	0.034634490408775795
G016522505	151	3351691	0.004505188574961117
G016552165	151	1730488	0.008725862300114186
G016583515	567	4056227	0.013978507613109424
G016583525	2381	5106904	0.046623159550287216
G016583655	4746	4329024	0.10963210183172926
G016583765	151	2778004	0.005435557328211191
G016583985	151	4666429	0.003235879084413371
G016584105	302	3791286	0.007965634879563293
G016584115	1052	2798413	0.03759273559692583
G016584445	445	5457309	0.008154202006886544
G016586375	1820	3029862	0.06006874240476959
G016592155	151	4957188	0.003046081770552176
G016595435	444	4672865	0.009501665466475065
G016595465	4641	5727472	0.08103051398592608
G016595525	215	4683940	0.004590152734663552
G016595675	125	7211380	0.0017333714212813638
G016598475	303	9328272	0.003248190018472875
G016598775	291	2564181	0.01134865284470948
G016599635	409	6144913	0.006655911971414404
G016599695	937	5603023	0.016723115361118455
G016599755	13876	2523226	0.5499309217644397
G016599815	502	1894638	0.02649582664340101
G016599875	4384	5497097	0.07975118503457371
G016605985	151	5787807	0.0026089328825235534
G016613385	103	6597458	0.0015612073619869955
G016613415	103	6806372	0.0015132878426274675
G016613535	453	3933292	0.011517070179381545
G016622005	420	9099988	0.004615390701614112
G016622365	898	4375098	0.02052525452001304
G016623605	151	2503146	0.006032408816745008
G016628615	2790	2405278	0.11599490786511997
G016634425	292	3412548	0.008556656199414632
G016638705	107	5285903	0.002024252053055079
G016647625	372	64991507	0.0005723824806832069
G016647785	1408	79670633	0.001767276030052378
G016651435	151	3122965	0.004835148648800099
G016653115	652	3619326	0.0180144037867824
G016653355	151	6544968	0.002307115940062656
G016653375	151	5106136	0.0029572263645151636
G016654005	1163	3752577	0.03099203560646457
G016654015	1473	5328321	0.02764473086362477
G016656965	112	2976716	0.0037625356265092134
G016694755	1881	6018586	0.03125318804117778
G016696745	604	5128582	0.011777134498385713
G016697125	3122	4800606	0.06503345619282233
G016697325	415	4452146	0.009321347502979463
G016698645	543	3495520	0.01553416945118323
G016698665	611	3524978	0.017333441513677533
G016698705	558	8201524	0.006803613572306805
G016722765	1190	5712837	0.02083028099698976
G016722785	1511	6137636	0.024618599082773886
G016724805	765	3026517	0.02527658030666935
G016724865	151	4681312	0.003225591458121142
G016725005	144	1903262	0.007565957813480226
G016725165	569	1793521	0.031725304582438676
G016725245	151	2543550	0.0059365846946197245
G016725305	906	2736075	0.0331131273813766
G016725645	130	5138300	0.002530019656306561
G016725865	432	6025256	0.007169819838360396
G016726205	5583	3612576	0.15454346150779943
G016726285	40072	4549072	0.8808829581066204
G016726305	3206	4570941	0.07013873073399984
G016726365	571	2583917	0.02209823303147895
G016726485	302	1929566	0.015651187883700273
G016726965	150	2164237	0.0069308490705962435
G016726985	269	4242475	0.0063406384245045634
G016728365	21580	2451854	0.880150286273163
G016728505	408	2519232	0.016195411935065924
G016728645	8724	2941919	0.2965411352250011
G016728665	8189	2480127	0.3301847042510323
G016728685	2939	2829483	0.10387056575353165
G016728705	2257	2737807	0.08243824345543714
G016728725	1456	2476115	0.05880179232386218
G016728785	1543	3543719	0.043541827103108346
G016734765	151	6249057	0.0024163645810879944
G016741855	151	9367796	0.0016119052976815466
G016741935	143	13133610	0.0010888095504587086
G016742975	2106	4947613	0.04256598080731052
G016743815	3165	4262047	0.07426009145370757
G016745235	123	4931686	0.00249407606242571
G016755875	153	8857893	0.0017272730659537207
G016757795	453	3198206	0.014164190799466951
G016758175	302	3470535	0.008701828392452461
G016758215	296	3560205	0.008314127978585504
G016758235	151	3618625	0.004172855711768972
G016758255	151	3222369	0.004685993441471166
G016758755	223	60625992	0.0003678290328016406
G016758775	165	46844066	0.0003522324471150732
G016765655	151	7665512	0.001969861895722034
G016766815	151	2931786	0.005150444132006907
G016766915	28957	5141011	0.5632549706662756
G016771845	151	4835546	0.0031227083766755606
G016772315	271	4077618	0.006646036975508742
G016772475	150	7782294	0.0019274522396609533
G016773205	151	6926626	0.0021799935495290202
G016774385	151	6804772	0.0022190309976587016
G016775475	302	6443422	0.0046869505054922675
G016785085	716	10674789	0.006707392530194273
G016785095	151	4175582	0.003616262355762622
G016785885	4472	2539795	0.17607720308135105
G016791605	151	2320247	0.006507927819753672
G016801025	1287	4629545	0.02779970817866551
G016801985	381	7103268	0.005363728357144909
G016803445	684	6767213	0.010107558310932432
G016805305	272	6732982	0.004039814750730062
G016807805	604	6650842	0.009081556891593576
G016808375	956	4040986	0.023657592478667337
G016812185	673	4791451	0.01404584957667312
G016812215	10593	5103878	0.20754806443257462
G016834655	504	11421368	0.004412781376101357
G016836705	280	7300847	0.00383517145339438
G016858125	815	3975213	0.020502046053884407
G016861545	151	4865109	0.0031037331332144868
G016861625	664	37287883	0.0017807393356174175
G016861735	303	29697483	0.0010202884870748137
G016861865	123	34319002	0.00035840203045531456
G016861995	453	9266030	0.004888825095537139
G016862015	453	9646888	0.004695814857599673
G016862035	1445	9919928	0.014566637983662785
G016862055	711	9726458	0.007309958054617621
G016862075	4294	11469012	0.0374400166291569
G016862095	1797	10362007	0.01734220021275801
G016862115	456	10640069	0.004285686493198493
G016862135	19202	10521221	0.1825073344624165
G016862155	772	9071695	0.008509986281505276
G016862175	1848	10512585	0.017578930396282173
G016862195	1363	9411985	0.014481536041547028
G016862215	2061	11104183	0.01856057307412891
G016862235	1662	11103440	0.014968334137888797
G016862255	1466	10258365	0.014290776356661126
G016862275	658	8955341	0.007347570572689527
G016862295	2943	10142797	0.029015665008379838
G016862315	29367	11173426	0.26282896579795667
G016862335	2638	10364024	0.025453433917173487
G016862355	1664	9971724	0.01668718468341081
G016862375	966	10911895	0.008852724480944877
G016862395	2844	8225838	0.034573985045657354
G016862415	2504	8193943	0.0305591581488912
G016862435	1117	10794207	0.01034814322163731
G016862455	1304	9420299	0.013842448100638845
G016862475	2176	10774315	0.02019617952510206
G016862495	151	9035646	0.0016711588745287277
G016862535	151	9076443	0.0016636473120582589
G016862615	118	9363606	0.0012601982612254297
G016862655	118	8363665	0.001410864734539224
G016862675	151	4901004	0.003081001362169874
G016862755	151	4004616	0.003770648671433166
G016862775	302	4153174	0.007271547014403923
G016862795	302	12722560	0.0023737361034257254
G016862915	151	9687479	0.0015587130563070122
G016863035	151	8364061	0.0018053431221986542
G016863215	114	7763341	0.001468439940999629
G016863295	265	9169600	0.002889984295934392
G016863335	151	8963808	0.0016845519225757624
G016863475	454	6501339	0.006983176850184246
G016863595	302	7018760	0.0043027543326741476
G016863635	151	14100848	0.0010708575824659623
G016865215	151	2362437	0.0063917048369967104
G016865235	302	4812204	0.006275710672282389
G016865385	223	2929991	0.007610944880035468
G016865555	433	6090323	0.007109639340967631
G016865585	101	3911136	0.00258236993037317
G016876095	114	7519926	0.0015159723646216731
G016881005	433	6285511	0.0068888591556040555
G016881145	151	4082715	0.003698519245159165
G016882605	7846	2298022	0.3414240594737561
G016888945	1772	4113613	0.04307648774933374
G016889065	738	4813143	0.015333016284785223
G016889225	8577	2823217	0.30380236446578496
G016889245	151	2652885	0.005691916536148382
G016889365	2136	2446807	0.08729744520103139
G016889425	1437	2474943	0.058061943244753514
G016889465	2638	2493537	0.10579349734934752
G016889925	1259	5248958	0.023985712973889295
G016892705	151	4774341	0.003162740156180717
G016894225	1210	5965850	0.020282105651332167
G016894325	602	3933964	0.01530263113744813
G016894345	302	2905699	0.01039336834269482
G016894385	151	6694770	0.002255491973585351
G016899755	1116	2944960	0.03789525154840812
G016899805	403	4224900	0.00953868730620843
G016899955	515	4132366	0.012462594068386006
G016900115	302	1930271	0.015645471542596868
G016900315	151	2073746	0.007281508921536196
G016900695	275	3300931	0.008330982986315074
G016901255	1104	7368330	0.014983042290451162
G016901735	288	3178541	0.009060760896272849
G016901835	104	1981320	0.00524902590192397
G016901995	446	3771833	0.011824489578409226
G016904155	4395	3373067	0.13029684853576878
G016904755	5605	4631923	0.12100805648107707
G016904885	302	9491594	0.0031817627260500186
G016904955	151	4749438	0.0031793235325948037
G016905005	398	4845398	0.008213979532744265
G016906995	254	3572936	0.0071089994335191
G016907235	151	4453691	0.0033904462613144914
G016907255	424	3066861	0.013825210858920571
G016907295	2324	3181200	0.07305419338614359
G016907315	405	3239725	0.012501061046848113
G016907335	827	3515806	0.023522344520715874
G016907355	151	3884057	0.0038876875390860643
G016907365	604	4326429	0.0139607052375065
G016907385	302	3679597	0.008207420540890754
G016907415	302	2985081	0.010116978400251116
G016907435	906	4466463	0.020284507002520786
G016907455	254	3647194	0.006964258002179209
G016907475	1981	4854892	0.04080420326548973
G016907495	302	3703121	0.00815528307068551
G016907515	286	5815017	0.004918300324831381
G016907535	151	4068014	0.0037118849640143817
G016907545	482	3973023	0.012131820027218567
G016907555	14080	3031132	0.46451292784345916
G016907595	415	3620063	0.011463888888121561
G016907615	381	3383414	0.011260815259380023
G016907655	151	6878582	0.002195219886889478
G016907675	454	5200084	0.0087306281975445
G016907735	381	2410104	0.015808446440485558
G016907775	112	2259253	0.00495739078359086
G016907795	9844	2897960	0.3396872282571188
G016907815	2918	3412446	0.08551051064251272
G016907895	371	4376145	0.008477781243537406
G016907995	150	3931648	0.0038151940356817298
G016908115	1405	1865575	0.0753119011564799
G016908715	302	1925367	0.015685321291992644
G016909025	373	3808225	0.009794589342804062
G016909125	231	2721775	0.008487108596412269
G016916835	143	8054395	0.0017754281978969247
G016918095	382	4257513	0.008972374247594781
G016918545	151	4210828	0.0035859930635969935
G016918735	280	4178060	0.006701674940043943
G016919165	151	4490888	0.003362363968996778
G016919245	296	9733257	0.003041119740288374
G016919345	143	6515693	0.0021947013157311126
G016921115	151	8457580	0.0017853806880928115
G016937555	3094	6276833	0.04929237403639702
G016937615	2708	6262373	0.0432423938976487
G016939435	151	3456458	0.004368634017829813
G016939475	504	3915231	0.012872803673652972
G016950255	149	4880705	0.0030528376535766863
G017052355	453	3905144	0.011600084401497101
G017052455	1250	4220922	0.029614382829154386
G017068355	109	1995099	0.005463388032373331
G017086525	670	5747742	0.011656751468663695
G017090145	710	3905939	0.01817744721563752
G017114825	151	5767627	0.0026180611194170497
G017124975	151	4192153	0.003601967771691539
G017132755	8564	2340054	0.3659744604184348
G017132775	9448	2403825	0.393040258754277
G017161365	378	4386856	0.008616649372580271
G017161445	120	4854409	0.002471979596280412
G017164735	143	7730177	0.0018498929584665395
G017165745	123	5846203	0.0021039296788017796
G017167395	641	2212091	0.028977108084613158
G017167925	1504	7158081	0.021011217950732887
G017167965	827	5990796	0.013804509450830909
G017167985	7770	5235458	0.14841108456986954
G017254865	983	4868830	0.020189655420296045
G017298675	1006	5160537	0.01949409528504495
G017298695	993	5161765	0.019237605741446964
G017298715	842	5160528	0.01631615989681676
G017298735	842	5161808	0.016312113894976332
G017298755	553	5160528	0.010715957746959225
G017298775	942	5160528	0.018253946107840126
G017298795	993	5160529	0.019242213346732477
G017298815	389	5160550	0.00753795622559611
G017298835	691	5160529	0.013390100123456336
G017298855	604	5160549	0.01170418108615963
G017298875	540	5160530	0.010464041484111128
G017298895	791	5160529	0.015327885958978238
G017298915	993	5160468	0.019242440801880763
G017298935	540	5160509	0.010464084066126035
G017298955	302	5161784	0.005850690381465013
G017298975	942	5160528	0.018253946107840126
G017298995	691	5160529	0.013390100123456336
G017299015	1144	5160530	0.022168265662635425
G017299035	453	5160549	0.008778135814619724
G017299175	993	5160514	0.019242269277827753
G017299275	755	5160529	0.014630283058190353
G017299315	691	5160509	0.013390152017950168
G017299435	604	5161809	0.011701324090062224
G017299535	691	5160506	0.013390159802158935
G017299575	993	5160527	0.01924222080419306
G017301255	704	5160530	0.013642009638544877
G017301275	855	5161789	0.016564024604647728
G017301295	755	5161786	0.0146267202863505
G017301315	691	5160518	0.013390128665378165
G017301775	699	4649373	0.015034285268142607
G017303255	107	4074898	0.0026258325975275945
G017309175	101	5132256	0.0019679454805060386
G017309445	5182	3013505	0.17195923019872209
G017309605	2446	5102941	0.047933142868004944
G017309995	562	5247736	0.010709380197479447
G017310015	151	4053293	0.0037253660172111907
G017310215	1253	4766062	0.02629004826206625
G017311475	120	4744069	0.0025294741708014787
G017311525	151	4135397	0.003651402755285647
G017311575	138	4092508	0.0033720153998477217
G017312485	151	5840523	0.0025853849047422638
G017315345	446	2092683	0.021312353567167125
G017316205	142	4731851	0.0030009398013589187
G017329565	302	2820986	0.010705476737566227
G017329615	111	4005716	0.0027710401835776676
G017347565	103	7052867	0.0014603990122031227
G017348895	1057	4132357	0.025578622563345806
G017349355	581	4355177	0.013340445175936591
G017352135	1043	6423081	0.016238313046340224
G017355985	755	6517742	0.011583766279794443
G017356265	521	4109950	0.012676553242740179
G017357045	302	2696962	0.01119778476671158
G017357225	453	7055428	0.006420588517096341
G017357245	302	6348711	0.0047568711191925414
G017357285	1021	7811587	0.013070327450747203
G017368815	11521	3004341	0.38347844003060905
G017377745	151	3089697	0.0048872106229186875
G017378515	151	2739637	0.00551167910201242
G017426725	663	3091710	0.02144444336629244
G017487345	1445	3550773	0.04069536407987782
G017487405	3715	3984955	0.09322564495709487
G017493175	1204	8831392	0.013633184893162934
G017498585	5571	2799875	0.19897316844501986
G017504145	2405	2664051	0.090276049520073
G017526105	151	8773899	0.0017210136565283007
G017565705	151	3306808	0.0045663370839794755
G017582745	952	6239807	0.015256882143950927
G017583105	302	2585356	0.011681176596182499
G017589465	1656	5473869	0.030252824830115592
G017592395	151	3097317	0.004875187137771174
G017592545	151	3573399	0.004225668614112222
G017603605	304	2208970	0.013762070105071593
G017615005	57034	5916973	0.9639050237342641
G017638885	658	1989122	0.033079921694094176
G017638945	1286	5519584	0.023298857305188218
G017654245	942	5140264	0.018325906996216536
G017742215	150	6043440	0.002482030102061078
G017742245	107	8876933	0.0012053712695589795
G017751225	160	3085182	0.005186079783947917
G017808095	141	3719228	0.0037911093377442848
G017808105	141	3638514	0.003875208395515312
G017811175	2942	3754846	0.07835208155008222
G017813245	145	7247920	0.0020005739577699535
G017826695	779	5840209	0.013338563739756575
G017831975	1049	3895570	0.026928023370135824
G017834145	151	3181803	0.0047457369296590645
G017837635	151	3683628	0.004099219573746317
G017848315	562	5909598	0.009509953130483664
G017873055	285	5292093	0.005385392887086451
G017873095	150	5351246	0.002803085487006204
G017873135	237	6125489	0.0038690788604795467
G017873625	151	2469050	0.0061157125210101046
G017873755	302	2101695	0.014369354259300231
G017874455	151	2348071	0.006430810652659141
G017874475	210	2167171	0.009690052146323479
G017874535	742	1751730	0.04235812596690129
G017874575	145	2223190	0.00652215959949442
G017874625	151	4057249	0.003721733618025416
G017874735	151	7677740	0.0019667245830153144
G017875275	1102	5354025	0.02058264576650277
G017876055	302	7953098	0.0037972624001363997
G017876095	531	7603787	0.006983362369303612
G017876165	151	6804456	0.00221913404980501
G017876315	1644	8125528	0.02023253135057808
G017876325	151	7778630	0.0019412158696325704
G017876395	877	2742669	0.03197615169748883
G017876435	1735	3728650	0.04653158649913507
G017876445	3223	4491498	0.07175779661930162
G017876495	1172	4409943	0.026576307222111486
G017876515	453	4629008	0.009786114001099156
G017876545	302	4869126	0.0062023451436664405
G017876575	151	4907786	0.003076743770001381
G017876595	529	3925785	0.013475012003968632
G017876625	151	7715907	0.001956996112057857
G017876655	243	3167563	0.007671512768648958
G017876675	906	4427938	0.020460991097888
G017876755	151	9440186	0.0015995447547325868
G017876775	624	6345329	0.009834005455036295
G017893965	503	2658287	0.01892195989372103
G017894345	290	2041803	0.014203133211186388
G017894365	845	4376837	0.019306179325389545
G017894385	372	5407396	0.006879466567641801
G017901175	1993	3724532	0.05351007858168489
G017905455	10013	5409165	0.18511175014997694
G017909455	2170	3896931	0.05568484533085138
G017915135	755	5384159	0.014022617088388362
G017939625	129	3588589	0.0035947276213575863
G017939745	302	9228321	0.003272534624662493
G017948305	179	2835235	0.0063134096468194
G017948325	141	4304299	0.003275794734520069
G017948595	2235	4383137	0.05099087708187081
G017948675	1875	3632365	0.05161926183079068
G017973435	189	2834511	0.006667816776862041
G017976235	755	6189329	0.012198414400010082
G017980685	302	5934474	0.005088909311928909
G018064205	4362	3969186	0.10989658836849671
G018067445	151	4682574	0.003224722129324598
G018069865	2834	4800945	0.05903004512653238
G018069925	1441	3434132	0.04196111273532876
G018094625	129	1617738	0.00797409716530118
G018107685	151	1003026	0.0150544452486775
G018122625	754	4003445	0.018833779407485304
G018127725	302	2144372	0.014083377324456765
G018127785	881	3304385	0.02666154216291382
G018127825	192	2887147	0.006650163639052671
G018128145	156	3261808	0.004782623624689129
G018128265	233	4411628	0.005281496989320042
G018128325	533	3316958	0.016068940275999876
G018128545	143	4779586	0.002991890929465439
G018129005	138	5864890	0.0023529853074823227
G018129025	151	5772429	0.0026158831923268353
G018129445	489	7750974	0.006308884535027469
G018129525	1516	8497769	0.017839976586795897
G018130265	651	7437892	0.0087524798692963
G018130765	1116	8381117	0.013315647544354768
G018130825	906	8077266	0.011216666629525387
G018137965	595	5321988	0.011180032724613435
G018138105	274	7111435	0.0038529495101902785
G018138705	152	11666842	0.0013028375630697664
G018138715	152	11878023	0.001279674235350445
G018139125	1928	3520775	0.054760670590992044
G018139545	302	4233423	0.00713370716793479
G018139565	1077	3917762	0.027490184447140992
G018139645	707	4272345	0.01654828905437178
G018139685	229	4573511	0.00500709411216022
G018141025	289	5511820	0.005243277175234314
G018141485	151	8278615	0.0018239765951188695
G018141525	151	3370274	0.004480347888628639
G018141545	151	4542156	0.0033244124596337066
G018145875	151	3455684	0.004369612499291023
G018206105	221	2264258	0.009760371830418618
G018207515	151	7708938	0.001958765267018622
G018219815	151	4334500	0.0034836774714499946
G018223745	151	5950267	0.002537701249372507
G018243215	151	5694739	0.002651570159756224
G018256955	151	3506125	0.004306748903704232
G018256975	151	3112160	0.004851935633129402
G018274385	285	11478476	0.002482908009739272
G018286635	557	4828758	0.011535057254888317
G018288855	302	5471245	0.005519767438672551
G018289355	27364	5306051	0.5157130981213712
G018292125	7423	7271113	0.10208890990966582
G018292165	13421	4920181	0.27277451784802226
G018304945	647	5625216	0.011501780553848954
G018304965	906	4724072	0.019178369847030273
G018305005	319	5661330	0.005634718343569444
G018309165	139	5457418	0.0025469920024451123
G018314255	151	2537225	0.005951383893821005
G018323885	611	5073718	0.01204245092060694
G018324045	1415	5732640	0.024683217505372744
G018324105	2349	3399245	0.06910358035387269
G018324205	2710	9897806	0.027379805181067397
G018324255	302	8365212	0.003610189436920427
G018324385	399	2572603	0.01550958309540959
G018326305	1678	2504446	0.06700084569601421
G018332655	809	9881554	0.008186971401461754
G018332695	1511	10951514	0.01379717909322857
G018332715	2184	10609065	0.02058616852663265
G018343775	576	5984143	0.009625438429529507
G018359905	2122	4509666	0.04705448252708737
G018359945	6170	4690680	0.1315374316730197
G018359985	12429	4473104	0.27786074278621736
G018360005	2036	4476647	0.04548046785909186
G018360025	1623	4681308	0.0346697974155941
G018363015	151	5756799	0.0026229854472945816
G018380615	4350	5740411	0.07577854617030035
G018383905	1933	5428384	0.03560912418870883
G018389385	151	4187797	0.003605714412613601
G018390555	151	5481325	0.0027548083720633242
G018390605	266	5281104	0.0050368256334281615
G018390645	392	5077543	0.007720269429525264
G018390695	116	5805862	0.001997980661614072
G018390735	151	4431859	0.003407148106471799
G018398275	343	7299798	0.0046987601574728505
G018398355	1014	3746818	0.02706296382690592
G018398425	302	4583148	0.006589357358741197
G018398475	1146	5938989	0.019296213547457322
G018398935	151	6592641	0.002290432620250367
G018403665	151	5310728	0.0028433013326986433
G018406465	717	3103757	0.023101035293677952
G018408575	1083	2557780	0.04234140543752786
G018408705	1069	3407720	0.031369948235183645
G018409485	5677	3198423	0.17749372112444164
G018424685	246	4452872	0.005524524396838714
G018459925	1546	4580814	0.03374946024876801
G018491765	1507	5735176	0.02627643859578154
G018499185	930	1840283	0.05053570564962019
G018501965	391	2910105	0.013435941314832283
G018551565	100	3175678	0.0031489338654611706
G018555385	151	2772366	0.005446611306010823
G018555435	151	2984431	0.005059590923697013
G018555685	103	6718487	0.001533083267110586
G018582665	862	4584708	0.01880163360458289
G018588945	445	3424531	0.012994480120051477
G018597265	742	4653562	0.01594477520660518
G018597345	571	4640533	0.012304621042453527
G018604145	151	9041977	0.0016699887646252584
G018682675	775	3635774	0.021315956382327392
G018685455	1981	1708534	0.11594735603739814
G018717645	1606	3260523	0.049255901583887
G018729305	452	4474095	0.0101026017552153
G018729355	1729	4577049	0.03777543128771398
G018734325	453	3673651	0.012331057032908134
G018739485	593	5697085	0.01040883188507807
G018760365	100	5229746	0.0019121387539662537
G018785545	11948	4208509	0.2839010205276976
G018829635	604	10193086	0.0059255852447433486
G018853545	604	2866897	0.021068074646560374
G018853615	604	3026763	0.01995531199502571
G018854775	256	2451791	0.010441346754270654
G018861315	196	4887195	0.00401048044941935
G018861705	196	4121880	0.004755111745126011
G018861735	151	5409303	0.0027914871842083908
G018866205	151	706973	0.02135866574819689
G018866245	604	3420321	0.01765916123077337
G018885085	1314	4095914	0.03208075169547017
G018905915	302	3277463	0.00921444422103316
G018917425	1269	3992600	0.031783800030055605
G018917805	151	4117268	0.0036674804749168627
G018918265	451	3672770	0.012279560114028377
G018927715	856	10809735	0.00791878801839268
G018967645	485	2728608	0.017774630874057396
G018986875	838	2193888	0.0381970273778789
G018987235	2019	2239089	0.09017060063266802
G019024325	272	6164672	0.004412237990926362
G019029495	121	5621300	0.002152526995534841
G019042115	3512	2179771	0.1611178421953499
G019042695	151	1996401	0.007563610717486117
G019046905	913	5037729	0.01812324561325153
G019046945	748	2187618	0.03419244127631058
G019047025	1110	4917316	0.022573289981770543
G019047105	1346	5602665	0.02402428130184475
G019047205	1583	3980194	0.039771930714935
G019047825	1289	1868859	0.06897256561356421
G019048065	151	4964835	0.0030413900965490293
G019048125	313	5281764	0.005926050463443653
G019048165	1110	2510261	0.04421850954940542
G019048305	24434	3504577	0.6972025439874769
G019048325	421	3095789	0.013599118027746724
G019048385	2805	4692058	0.05978186970408294
G019048465	541	2749646	0.019675260015289242
G019048865	268	4938963	0.005426240285663205
G019049775	4719	5853470	0.0806188465986842
G019052655	1521	2249356	0.06761935416181343
G019056575	230	5729487	0.004014321002910034
G019130295	1271	3772678	0.033689596620755866
G019132845	302	2991680	0.010094662530751952
G019139535	755	5527654	0.013658597300048085
G019139675	453	5758328	0.007866866909978036
G019139795	755	6228218	0.012122247487162459
G019139815	1359	6107031	0.02225303916092779
G019139835	151	5987104	0.0025220874733427046
G019139855	833	6879672	0.012108135387849885
G019139895	1207	6147080	0.01963533905529129
G019141525	554	6307666	0.008782963460652481
G019141545	13855	4077719	0.3397732899201735
G019145195	739	5691467	0.012984350080567982
G019145205	1115	6481565	0.017202635474611455
G019145235	996	6487668	0.015352203596114968
G019145355	2633	6106709	0.043116513329847554
G019145375	1160	5821039	0.019927713935604965
G019145435	577	6134020	0.009406555570408965
G019145475	596	6449747	0.009240672541108977
G019145495	526	6748828	0.007793945852524319
G019160155	151	4913563	0.0030731263647174162
G019175485	239	4255875	0.005615766440508709
G019193005	303	4984510	0.006078832222224452
G019243775	241	3814728	0.006317619500001049
G019249635	6694	3550547	0.18853433006238193
G019263585	604	6821845	0.008853909756085047
G019263705	755	6306009	0.01197270730187667
G019272935	151	3963546	0.003809719882145937
G019278975	1612	3481042	0.046307973302246855
G019285595	1385	1888715	0.07333028011108081
G019285775	151	4230116	0.0035696420618252546
G019308285	1161	6170880	0.01881417237087741
G019308305	151	4087622	0.003694079344910072
G019321695	250	54186831	0.000461366711037226
G019331655	1117	3944958	0.028314623374951015
G019331675	151	2984431	0.005059590923697013
G019331695	151	2655777	0.005685718341562563
G019331725	151	2681369	0.005631451695011018
G019334125	304	6739623	0.004510638057944784
G019334725	880	2284668	0.038517631445794315
G019334765	880	2291167	0.03840837442229222
G019343125	604	2728090	0.022140032037066226
G019343455	218	3774827	0.0057750990972566425
G019355955	151	4599129	0.003283230368184932
G019355975	14151	3860338	0.3665741186393523
G019355995	5010	3530401	0.14191022492912278
G019375915	589	2627331	0.02241818788725136
G019395145	2677	3824242	0.07000080015856737
G019396355	151	8506240	0.0017751674065156872
G019400025	1949	2886275	0.06752648309672502
G019400985	151	8127790	0.0018578235904224887
G019402665	1095	8564532	0.012785287041953955
G019429605	1439	9325357	0.0154310446238144
G019443265	151	3810063	0.003963189060128402
G019443285	151	3406525	0.0044326696560277705
G019443745	268	5249654	0.005105098355053495
G019456675	151	6093591	0.002478013375036165
G019511345	151	6288984	0.0024010237583686014
G019511525	151	6988782	0.0021606053815958204
G019511665	151	4207876	0.0035885087868558862
G019552185	256	2175531	0.011767242112385435
G019586025	1012	2288251	0.044225917523908
G019602855	151	7548724	0.0020003380703811665
G019633635	6697	2821868	0.23732506268897058
G019645815	303	5061737	0.005986087384627056
G019645835	151	5623714	0.0026850583084417168
G019650315	151	3473560	0.004347125139626205
G019655335	1357	4971318	0.027296584125175657
G019655915	302	1728288	0.017473939528597084
G019656035	192	1616388	0.0118783361420649
G019656095	302	1923737	0.01569861160855148
G019684215	700	6348711	0.011025860210048938
G019684245	151	6532124	0.002311652381369368
G019684455	741	7049355	0.010511599997446575
G019684715	302	6395668	0.004721946167311999
G019693255	889	6749770	0.013170819153837833
G019697375	269	6901489	0.0038977096102015087
G019702405	1066	4615671	0.023095233607421325
G019703855	151	4307339	0.003505644668320743
G019703875	756	2800413	0.026996018087332117
G019704495	15766	4615174	0.341612255572596
G019704535	5149	4545686	0.1132722321779375
